g7	0	1	1p6-7441
g7	2	3	1p6-7237
g7	4	5	1p6-11
g7	6	7	1p17-16
g7	8	9	2p6-240
g7	10	11	1p6-156
g7	0	12	1p6-5752
g7	13	7	1p17-16
g7	14	15	1p6-5760
g7	0	16	1p6-5760
g7	0	17	1p6-5760
g7	18	19	3p6-49
g7	10	20	2p17-294
g7	0	21	1p6-7233
g7	14	22	1p6-7340
g7	8	23	4p6-154
g7	0	24	1p6-6935
g7	25	26	1p6-47
g7	25	27	1p6-73
g7	28	29	5p6-94,6p6-529
g7	8	30	2p6-337
g7	10	31	3p17-36,7p6-29,4p17-2,8p6-48,9p6-63,10p6-99
g7	0	32	1p6-5760
g7	33	34	1p17-16
g7	0	35	1p6-5760
g7	0	36	1p6-5040
g7	37	38	4p6-473
g7	14	39	1p6-5760
g7	37	7	5p17-5
g7	2	40	1p6-3600
g7	14	41	1p6-7261
g7	42	43	4p6-393
g7	44	34	5p17-5,2p17-3
g7	14	45	1p6-5760
g7	4	46	1p6-13
g7	47	7	1p17-16
g7	0	48	1p6-5760
g7	14	49	1p6-5760
g7	14	50	1p6-5760
g7	14	48	1p6-5760
g7	0	51	1p6-5760
g7	14	52	1p6-5760
g7	53	54	1p6-5040
g7	37	55	6p17-64,7p17-75
g7	42	28	11p6-658
g7	29	56	12p6-41
g7	2	57	1p6-7247
g7	18	23	4p6-173
g7	4	58	1p6-13
g7	14	59	1p6-5760
g7	42	60	2p6-1381
g7	42	23	4p6-156
g7	14	61	1p6-5760
g7	4	62	1p6-2300
g7	8	7	5p17-4
g7	8	63	13p6-514
g7	18	28	11p6-75699
g7	64	7	1p17-16
g7	2	46	1p6-7251
g7	18	31	3p17-26
g7	14	65	1p6-7281
g7	0	66	1p6-5040
g7	14	67	1p6-5760
g7	68	69	4p6-18
g7	25	70	1p6-64
g7	14	71	1p6-5760
g7	14	72	1p6-5760
g7	2	73	1p6-5040
g7	20	74	1p6-25920
g7	0	75	1p6-5760
g7	2	76	1p6-7247
g7	0	74	1p6-5760
g7	68	77	14p6-14
g7	0	71	1p6-5760
g7	4	78	1p6-26
g7	79	7	1p17-16
g7	0	80	1p6-5761
g7	14	81	1p6-5760
g7	53	82	1p6-7217
g7	4	83	1p6-20
g7	0	84	1p6-7433
g7	85	34	5p17-5,2p17-3
g7	86	7	5p17-5
g7	8	87	15p6-88,3p17-8,4p17-4,16p6-48,17p6-11,9p6-89,18p6-66,10p6-61
g7	20	88	1p6-44
g7	14	89	1p6-5760
g7	53	90	1p6-5040
g7	53	27	1p6-7216
g7	0	91	1p6-5760
g7	0	89	1p6-5760
g7	14	92	1p6-5760
g7	0	93	1p6-5760
g7	94	28	11p6-1071
g7	42	31	15p6-318,4p17-6,7p6-74,3p17-16,17p6-11,9p6-44,10p6-471
g7	14	95	1p6-7596
g7	53	96	1p6-5055
g7	18	77	14p6-14
g7	4	97	1p6-17
g7	68	98	4p6-649
g7	0	92	1p6-5760
g7	25	99	1p6-144
g7	2	27	1p6-7257
g7	10	7	5p17-5
g7	14	100	1p6-5760
g7	55	28	8p17-10
g7	14	101	1p6-5760
g7	29	37	12p6-33
g7	0	102	1p6-5760
g7	28	87	15p6-44,4p17-4,3p17-2,18p6-49,10p6-48,9p6-36
g7	14	103	1p6-5760
g7	14	104	1p6-5760
g7	10	29	6p6-525
g7	105	7	5p17-5
g7	4	90	1p6-11
g7	4	73	1p6-8
g7	25	104	1p6-58
g7	25	76	1p6-408
g7	14	106	1p6-5760
g7	20	103	1p6-21
g7	0	100	1p6-5760
g7	8	31	3p17-26
g7	53	107	1p6-7229
g7	53	108	1p6-5049
g7	68	29	6p6-514
g7	109	7	5p17-5
g7	2	82	1p6-7222
g7	0	110	1p6-5760
g7	29	8	12p6-39
g7	20	70	1p6-1210
g7	111	88	1p6-49
g7	0	95	1p6-7347
g7	14	112	1p6-5760
g7	2	113	1p6-5047
g7	14	91	1p6-5760
g7	85	114	9p17-2
g7	115	7	5p17-5
g7	0	116	1p6-5760
g7	14	117	1p6-5760
g7	0	118	1p6-5760
g7	0	101	1p6-5760
g7	2	108	1p6-5050
g7	0	49	1p6-5760
g7	53	97	1p6-7222
g7	53	40	1p6-3600
g7	14	119	1p6-5760
g7	14	120	1p6-5760
g7	0	121	1p6-5760
g7	53	56	1p6-3600
g7	37	23	4p6-154
g7	53	122	1p6-5055
g7	123	34	1p17-16
g7	18	124	4p6-22
g7	10	87	15p6-333,4p17-6,3p17-4,17p6-11,9p6-29,18p6-48,10p6-2042
g7	18	125	4p6-506
g7	0	126	1p6-5760
g7	14	127	1p6-5760
g7	0	72	1p6-5760
g7	25	128	1p6-48
g7	42	55	7p17-65,6p17-44
g7	53	129	1p6-7224
g7	130	37	2p17-18
g7	4	131	1p6-37
g7	55	18	10p17-41
g7	14	132	1p6-5760
g7	0	133	1p6-5040
g7	14	134	1p6-5769
g7	68	34	5p17-4,2p17-3
g7	14	135	1p6-5760
g7	14	32	1p6-5760
g7	14	74	1p6-5760
g7	25	136	1p6-199
g7	14	137	1p6-5760
g7	53	138	1p6-5049
g7	14	139	1p6-7329
g7	10	140	19p6-1294
g7	29	28	12p6-38
g7	14	141	1p6-5760
g7	0	142	1p6-5760
g7	8	143	1p6-10082,2p17-599
g7	2	56	1p6-3600
g7	14	121	1p6-5760
g7	8	55	6p17-202,7p17-218
g7	0	144	1p6-5760
g7	0	41	1p6-7231
g7	37	31	15p6-88,7p6-72,4p17-6,3p17-12,17p6-11,9p6-41,10p6-47
g7	0	145	1p6-5760
g7	29	42	12p6-39
g7	14	110	1p6-5760
g7	28	7	5p17-5,2p17-12
g7	0	104	1p6-5760
g7	0	146	1p6-5760
g7	42	29	6p6-529
g7	25	61	1p6-44
g7	0	147	1p6-5760
g7	148	7	1p17-16
g7	20	145	1p6-23
g7	14	149	1p6-5760
g7	53	78	1p6-7143
g7	20	102	1p6-25944
g7	25	57	1p6-226
g7	25	88	1p6-44
g7	53	83	1p6-5043
g7	150	114	9p17-2
g7	0	151	1p6-7012
g7	2	152	1p6-5048
g7	153	34	5p17-5,2p17-3
